gemeente,gemeente,0
Delft,Woudenberg,0.08449149869677823
Eemsmond,Papendrecht,0.08446976662224073
Almere,Bernheze,0.0844419882133779
Anna Paulowna,Vlieland,0.08440719516314243
Cromstrijen,Krimpen aan den IJssel,0.08431887330493319
Amsterdam,Ede,0.08424341208019029
Diemen,Maasdonk,0.08421037898170283
Bussum,Heerenveen,0.08411632533960131
Gouda,Ten Boer,0.08411474187986837
Korendijk,Rotterdam,0.08405586534265705
Leiden,Zwartewaterland,0.0839780886886529
Achtkarspelen,Huizen,0.08396708145385783
Dongeradeel,Gouda,0.08393540344364356
Gennep,Krimpen aan den IJssel,0.08389702994944949
Asten,Zoetermeer,0.08387778706650005
Boekel,Zoetermeer,0.0838771776988574
Krimpen aan den IJssel,Montfoort,0.08384738212271055
Vlieland,Voorst,0.08383229947952507
Katwijk,Weert,0.08381962004314199
Geertruidenberg,Rozendaal,0.08381893866536487
Heemskerk,Venray,0.08379167791899264
Eindhoven,Nijefurd,0.08376297822000825
Noordoostpolder,Papendrecht,0.08369938505478676
Anna Paulowna,Vlaardingen,0.08367310664686531
Diemen,Son en Breugel,0.08366844393316672
Tytsjerksteradiel,Vlaardingen,0.08363409927685586
Huizen,Sint-Oedenrode,0.08363016662697556
Papendrecht,Sluis,0.08361991347310732
Groesbeek,Krimpen aan den IJssel,0.08360889194474452
Gouda,Hilvarenbeek,0.08358360468236684
Bussum,Koggenland,0.0835210434957382
Cranendonck,Rozendaal,0.08350959499021945
Alkmaar,Bladel,0.08350243671203006
Steenwijkerland,Vlieland,0.08346518307225038
Schouwen-Duiveland,Vlaardingen,0.08346251745882576
Oudewater,Vlaardingen,0.083458352778381
Aa en Hunze,Hoorn,0.08344373095311698
Best,Vlaardingen,0.08336579979637512
Menaldumadeel,Vlaardingen,0.08332879306087781
Hoorn,Weststellingwerf,0.08330913441029861
Steenwijkerland,Vlaardingen,0.08329834472348503
Bussum,Oldebroek,0.08329722485229721
Delfzijl,Rotterdam,0.08325252850243342
Amsterdam,Hof van Twente,0.08324797433004934
Hulst,Vlieland,0.08320751512493021
Alphen-Chaam,Schiedam,0.08316162055753384
Achtkarspelen,Purmerend,0.08314577714347876
Oldambt,Rotterdam,0.08313809389812413
Diemen,Zundert,0.08313247180738978
Krimpen aan den IJssel,Middelharnis,0.08312559747180723
Krimpen aan den IJssel,Oude IJsselstreek,0.0831179729489886
Diemen,Vlagtwedde,0.08308501690450738
Capelle aan den IJssel,Kapelle,0.08308007441003154
Bedum,Rotterdam,0.08307210905759206
Lingewaal,Vlaardingen,0.08306252248332802
Maastricht,Nederweert,0.08303253637868437
Amsterdam,Son en Breugel,0.08301528666094417
Marum,Vlieland,0.08298424293475612
Goes,Rozendaal,0.08296101148381133
Eindhoven,Midden-Drenthe,0.08294463322066209
Bussum,Opmeer,0.0829299902096858
Diemen,Ooststellingwerf,0.08289881978197591
Leiden,Moerdijk,0.08289161193032979
Boarnsterhim,Gouda,0.08286189134007531
Kapelle,Zandvoort,0.08285848420804202
Gouda,Son en Breugel,0.08275781206015914
Eindhoven,Hardenberg,0.082754635821133
Vlieland,Westerveld,0.08270312166007758
Hoorn,Wymbritseradiel,0.08269506637676566
Barendrecht,Scherpenzeel,0.08267738322724273
Sliedrecht,Weert,0.08267124925369165
Purmerend,Sint-Oedenrode,0.08262060687129108
Diemen,Grootegast,0.08259100132353311
Boekel,Hilversum,0.08257204783457663
Diemen,Sluis,0.08254629318271714
Ede,Gouda,0.08247788623209927
Asten,Hilversum,0.08245870649990066
Hoorn,Noord-Beveland,0.08243011848095964
Gouda,Graafstroom,0.08242287939904823
Nijkerk,Zandvoort,0.08242241494558422
Capelle aan den IJssel,Ouderkerk,0.08237959504821188
Diemen,Noordoostpolder,0.08236946800537154
Gouda,Opsterland,0.08236322493244291
Diemen,Eemsmond,0.08236270686725151
Amsterdam,Eersel,0.08224435457557151
Alkmaar,Heeze-Leende,0.08224411036160843
Capelle aan den IJssel,Nijkerk,0.08217508981430523
Uden,Vlaardingen,0.0821448990724687
Lemsterland,Vlieland,0.08208880829570293
Ouderkerk,Zandvoort,0.08208614733795642
Veere,Vlieland,0.08204555717002153
Aalten,Leiden,0.08196928586934255
Bussum,Harenkarspel,0.08192878705980457
Rotterdam,Uden,0.08191355123233728
Tholen,Vlaardingen,0.08189672713404089
Hoorn,Maasdonk,0.08185746436797088
Papendrecht,Zeewolde,0.08185443027417043
Neerijnen,Vlaardingen,0.08180482874838185
Gouda,Zuidhorn,0.08171539678693167
Scherpenzeel,Zwijndrecht,0.08164814650088399
Aalten,Vlieland,0.08162662362218776
Best,Rotterdam,0.08157323727757052
Scherpenzeel,Westervoort,0.08154542361127122
Lopik,Rotterdam,0.0814963044102008
Horst aan de Maas,Vlaardingen,0.08149275718967322
Aalburg,Bussum,0.08148179763260555
Papendrecht,Schermer,0.0814699807228189
Leiden,Reimerswaal,0.08145553333536418
Niedorp,Vlieland,0.08142981604492906
Epe,Leiden,0.0814153508681662
Dirksland,Vlieland,0.08140241507771905
Hoorn,Menterwolde,0.08138332679183335
Bussum,Drimmelen,0.08128382691821262
Barendrecht,Venray,0.0812750241499801
Oostflakkee,Vlieland,0.08120408796385549
Gouda,Texel,0.08117718639165351
Dalfsen,Gouda,0.08116925314207661
Leiden,Stadskanaal,0.0810529512133539
Oegstgeest,Renswoude,0.0810457420467392
Capelle aan den IJssel,Pekela,0.08101853604900018
Bronckhorst,Gouda,0.08099881271008173
Eindhoven,Ferwerderadiel,0.0809899503873647
Veere,Vlaardingen,0.08098618731621207
De Marne,Papendrecht,0.08096138158357051
Terschelling,Zandvoort,0.08095324893438818
Alkmaar,West Maas en Waal,0.08089365944554949
Niedorp,Vlaardingen,0.08088825239819272
Oostflakkee,Rotterdam,0.08087389976354828
Haaren,Vlieland,0.08085387024863497
Oegstgeest,Sint Anthonis,0.08083692710567823
Schiedam,Tubbergen,0.08073110318330441
Tytsjerksteradiel,Vlieland,0.0806996565784386
Berkelland,Rotterdam,0.08067290912979562
Boxmeer,Eindhoven,0.08066096075656698
Diemen,Zeewolde,0.08062865701467646
Rozendaal,Wormerland,0.08055349875782328
Eindhoven,Peel en Maas,0.08054148404772553
Pekela,Zandvoort,0.08045129781930382
Bellingwedde,Eindhoven,0.08041037100663939
Neerijnen,Vlieland,0.0804022661397143
Diemen,Schermer,0.08037242236139264
Bussum,Veghel,0.08035181882594013
Groesbeek,Zandvoort,0.08033760806748069
Drechterland,Krimpen aan den IJssel,0.0802571748020373
Beemster,Gouda,0.08014364940472435
Dirksland,Rotterdam,0.0801366663922725
Alkmaar,Landerd,0.0800906163994033
De Marne,Diemen,0.08000948578118657
Best,Bussum,0.0799939415863219
Veenendaal,Venray,0.0799512784558765
Rozendaal,Wervershoof,0.07993280110390913
Marum,Vlaardingen,0.07988848080020307
Best,Krimpen aan den IJssel,0.07988412675378365
Bernheze,Zeist,0.07987961424761003
Vlaardingen,Zijpe,0.07986822937041994
Stadskanaal,Vlieland,0.07980909603959106
Papendrecht,Slochteren,0.07974868913180591
Bussum,Haaksbergen,0.0797424107792996
Amsterdam,Putten,0.07971897332618241
Ridderkerk,Someren,0.07970533256582778
Gemert-Bakel,Oegstgeest,0.07963288861036684
Hoorn,Zundert,0.07959831903998267
Leiden,Tynaarlo,0.07959012040290542
Boxmeer,Schiedam,0.07953045946984373
Borger-Odoorn,Papendrecht,0.07949159743581961
Deurne,Eindhoven,0.07948685786088028
Bergeijk,Schiedam,0.07946492188266634
Lingewaal,Vlieland,0.07938202969742532
Huizen,Lith,0.07937599606650676
Best,Leiden,0.07926826341151506
Bussum,Winterswijk,0.07924920421565182
Lemsterland,Vlaardingen,0.0792327160627972
Alkmaar,De Wolden,0.0792264562244107
Deurne,Schiedam,0.07921339939077156
Bussum,Twenterand,0.07919636068950013
Bussum,Margraten,0.07913720220285506
Kollumerland en Nieuwkruisland,Vlieland,0.07904892894117618
Beverwijk,Renswoude,0.07904299196781443
Coevorden,Rotterdam,0.07903979610886686
Alkmaar,Nijefurd,0.07903737373508672
Gennep,Zandvoort,0.0789248030967309
Peel en Maas,Schiedam,0.07891643430167682
Lith,Purmerend,0.07890901262840497
Brunssum,Mill en Sint Hubert,0.07889392848205186
Capelle aan den IJssel,Groesbeek,0.07889133585872832
Capelle aan den IJssel,Goedereede,0.07885630445185861
Littenseradiel,Papendrecht,0.07880173289393104
Venray,Zwijndrecht,0.07877080915762374
Hulst,Vlaardingen,0.07874986219886082
Delft,Mill en Sint Hubert,0.0786874382170434
Oudewater,Vlieland,0.07865522921025321
Capelle aan den IJssel,Gennep,0.07863663203550057
Vlaardingen,Zeevang,0.07862643294639474
Katwijk,Scherpenzeel,0.07862506450083281
Papendrecht,Putten,0.07862475583161219
Hendrik-Ido-Ambacht,Renswoude,0.07862472179003052
Alkmaar,Oost Gelre,0.07861222846888954
Texel,Vlieland,0.07860999155508668
Goedereede,Zandvoort,0.07858236270440505
Rotterdam,Zederik,0.07849410305262866
Nieuwegein,Renswoude,0.07847869541885269
Lopik,Vlieland,0.07846588605564975
Coevorden,Vlieland,0.07838535574082088
Capelle aan den IJssel,Werkendam,0.0783178264248206
Beverwijk,Sint Anthonis,0.07825180326736379
Capelle aan den IJssel,Waterland,0.07822221196142592
Loppersum,Papendrecht,0.07817793545372448
Borsele,Rotterdam,0.07814678075676583
Amsterdam,Bladel,0.0781172840862512
Krimpen aan den IJssel,Loenen,0.07805346694094602
Gemert-Bakel,Hendrik-Ido-Ambacht,0.07805074581566855
Nieuwkoop,Rozendaal,0.07803257049156591
Gemert-Bakel,Nieuwegein,0.07800154362520448
Son en Breugel,Vlaardingen,0.0779731306389186
Borsele,Vlieland,0.07795391917373856
Bernheze,Haarlem,0.07795178531760158
Diemen,Slochteren,0.077941342419378
Geldermalsen,Krimpen aan den IJssel,0.0778797564495673
Twenterand,Vlieland,0.07787829131303527
Capelle aan den IJssel,Terschelling,0.07786710985888587
Alkmaar,Midden-Drenthe,0.07782709937062411
Leeuwarderadeel,Rotterdam,0.07782602162303663
Neder-Betuwe,Oegstgeest,0.07780498574619701
Leek,Rotterdam,0.07780455087881266
Vlieland,Zederik,0.0778016002157753
Capelle aan den IJssel,Cromstrijen,0.07778800880150964
Hoorn,Ooststellingwerf,0.0777743718237282
Diemen,Littenseradiel,0.07775454555189874
Hendrik-Ido-Ambacht,Sint Anthonis,0.07772177802560935
Gouda,Schiermonnikoog,0.07770051291290346
Grootegast,Hoorn,0.07769217529601684
Neder-Betuwe,Nieuwegein,0.07768963769217949
Capelle aan den IJssel,Montfoort,0.07764435503161321
Bergambacht,Krimpen aan den IJssel,0.07759126101732766
Amsterdam,Heeze-Leende,0.07758099847893417
Scherpenzeel,Sliedrecht,0.07757745440398187
Alkmaar,Ferwerderadiel,0.07756698526151132
Werkendam,Zandvoort,0.07756507685538902
Oirschot,Schiedam,0.07753136796946197
Gouda,Staphorst,0.0775295441502407
Borger-Odoorn,Diemen,0.07752708557656367
Boxmeer,Huizen,0.07750225456136925
Ommen,Papendrecht,0.07740451858712992
Ameland,Rotterdam,0.0773779613464353
Eersel,Papendrecht,0.07737410505754137
Korendijk,Vlaardingen,0.0773411492749958
Hoorn,Vlagtwedde,0.07734104686421969
Venray,Westervoort,0.07733712428545082
Beverwijk,Gemert-Bakel,0.07731769214937659
Graafstroom,Vlieland,0.07729269518898504
Bussum,Epe,0.07727318809601945
Alphen-Chaam,Huizen,0.07726318131382255
Amsterdam,Nijefurd,0.07722292173209941
Waterland,Zandvoort,0.07721086052395834
Bergeijk,Eindhoven,0.07718160832666716
Vlieland,Winsum,0.07717294711399754
Capelle aan den IJssel,Oude IJsselstreek,0.07716929240425056
Lochem,Rotterdam,0.0771675646417936
Cromstrijen,Zandvoort,0.07716295074174293
Deurne,Huizen,0.07716030776606003
Rotterdam,Steenbergen,0.07711645310470584
Huizen,Peel en Maas,0.07708546233864254
Leiden,Woudrichem,0.07706113178086123
Rotterdam,Son en Breugel,0.07705837642341919
Heemstede,Someren,0.07701856295898844
Vlieland,Wierden,0.07699191853786096
Bedum,Vlaardingen,0.07697336175174359
Amsterdam,De Wolden,0.07696922619517314
Bunnik,Rozendaal,0.0769600633115211
Druten,Rozendaal,0.07694817166660788
Delfzijl,Vlaardingen,0.07694291901133231
Montfoort,Zandvoort,0.07691844202941187
Eemsmond,Hoorn,0.07688884746995932
Alphen-Chaam,Purmerend,0.07684502027896412
Amsterdam,West Maas en Waal,0.07683387769292821
Dronten,Gouda,0.07682021647918587
Bernheze,Velsen,0.07675141643857947
Bernisse,Bussum,0.07674813989964906
Heerenveen,Vlieland,0.07673535636732302
Oldambt,Vlaardingen,0.07668578299736648
Diemen,Loppersum,0.07667604814018125
Best,Zandvoort,0.07665767899673058
Eindhoven,Oirschot,0.07664955387149458
Ten Boer,Vlieland,0.07661770794216323
Graft-De Rijp,Krimpen aan den IJssel,0.07658464114824708
Bladel,Papendrecht,0.07656703958455222
Gouda,Maasdonk,0.07656556689079493
Boxmeer,Purmerend,0.07645647805287237
Beverwijk,Neder-Betuwe,0.07644825154771717
Eindhoven,Woudenberg,0.07644363469633281
Franekeradeel,Schiedam,0.07642109264016299
Hoorn,Noordoostpolder,0.07641216749811751
Reusel-De Mierden,Schiedam,0.07640332930711428
Amsterdam,Ferwerderadiel,0.07633361331555286
Oude IJsselstreek,Zandvoort,0.07626268283904386
Hendrik-Ido-Ambacht,Neder-Betuwe,0.07624580585596374
Best,Capelle aan den IJssel,0.07624130175147403
Nederweert,Ridderkerk,0.07617909381711273
Geertruidenberg,Vlieland,0.07617335234278463
Deurne,Purmerend,0.07616963886956252
Hoorn,Sluis,0.07615871243766677
Bergeijk,Huizen,0.0761474793490942
Peel en Maas,Purmerend,0.07600066947632825
Aa en Hunze,Gouda,0.07594826658021783
Alkmaar,Bellingwedde,0.07594331319023996
Amsterdam,Midden-Drenthe,0.07592923342111992
Gulpen-Wittem,Leiden,0.07588797440006714
Capelle aan den IJssel,Middelharnis,0.07587983075112897
Ede,Vlaardingen,0.07587941022596681
Achtkarspelen,Alkmaar,0.07585462369536003
Nieuwegein,Sint Anthonis,0.07580985238745284
Boarnsterhim,Vlieland,0.075798854567511
Amsterdam,Landerd,0.07570888519380682
Rotterdam,Winsum,0.0757010631465531
Ede,Rotterdam,0.07568609835098894
Leiden,Uden,0.075606001931666
Oldambt,Vlieland,0.0755647380853412
Huizen,Tubbergen,0.0754767619038076
Kollumerland en Nieuwkruisland,Rotterdam,0.07544101559298215
Leiden,Wierden,0.07543431519328811
Dantumadiel,Leiden,0.07541372756165242
Gouda,Weststellingwerf,0.07541168521667609
Bussum,Moerdijk,0.07540256025239014
Heerenveen,Krimpen aan den IJssel,0.07540018185056442
Barneveld,Maassluis,0.07534943158074925
Beemster,Vlieland,0.07531913137740046
Bedum,Vlieland,0.07519279774743327
Bergeijk,Purmerend,0.07516543265492552
Hof van Twente,Papendrecht,0.0751604853231957
Bussum,Zwartewaterland,0.07515074145712809
Diemen,Ommen,0.07514800573637825
Raalte,Rotterdam,0.07513877926032271
Olst-Wijhe,Rotterdam,0.07513737125217573
Alkmaar,Hardenberg,0.07504450408463523
Rotterdam,Vlist,0.07503939694956438
Eindhoven,Lith,0.07502613370502836
Katwijk,Venray,0.07500847296029832
Alkmaar,Sint-Oedenrode,0.07498581264146467
Gouda,Wymbritseradiel,0.07496092686192647
Purmerend,Tubbergen,0.07491150314362442
Dinkelland,Rotterdam,0.07490627210090382
Huizen,Oirschot,0.0748515456894259
Lopik,Vlaardingen,0.07478353882701556
Steenbergen,Vlieland,0.07468931062089146
Middelharnis,Zandvoort,0.0746793649391332
Diemen,Putten,0.07463006006756166
Leek,Vlaardingen,0.0746277188249022
Leiden,Liesveld,0.07459659332403978
Hoorn,Zeewolde,0.07459128494908211
Amsterdam,Oost Gelre,0.07457555307420786
Amsterdam,Bellingwedde,0.07456506431532581
Rotterdam,Westerveld,0.07452782045791054
Gouda,Noord-Beveland,0.07447695438652695
Vlieland,Zuidhorn,0.07447371489110802
Bussum,Uden,0.07444160136593225
Noord-Beveland,Vlieland,0.07440221289393474
Schiedam,Woudenberg,0.074379333736021
Dongeradeel,Vlieland,0.07425849081153245
Hoorn,Putten,0.07424690450639058
Bussum,Stadskanaal,0.07421405278934039
Andijk,Krimpen aan den IJssel,0.07420876302960511
Papendrecht,Wieringermeer,0.07417718767384485
Berkelland,Vlaardingen,0.07417667040019933
Berkelland,Vlieland,0.07417093435862479
Dongeradeel,Rotterdam,0.0741558832817016
Leiden,Noordenveld,0.07411562465751582
Diemen,Eersel,0.07406282716846428
Oostflakkee,Vlaardingen,0.0739837798840879
Gilze en Rijen,Rozendaal,0.07396314996076976
Dinkelland,Vlieland,0.07393436367137758
Oirschot,Purmerend,0.07392369938807698
Aalten,Bussum,0.07391875262284936
Gennep,Vlieland,0.07391459300787416
Rotterdam,Ten Boer,0.07389582236391508
Heeze-Leende,Papendrecht,0.07387498565149464
Rijnwaarden,Rozendaal,0.07385338731745304
Capelle aan den IJssel,Drechterland,0.07383953745570782
Hoorn,Schermer,0.07381189690275557
Gouda,Menterwolde,0.07379439442275879
Krimpen aan den IJssel,Veghel,0.07376962131173108
Barneveld,Kerkrade,0.07373412680055935
Hilvarenbeek,Rotterdam,0.07370572054241857
Opsterland,Vlieland,0.07364382667414823
Bussum,Reimerswaal,0.07350154778914673
Vlieland,Vlist,0.07340398421090576
De Marne,Hoorn,0.07336019560692596
Krimpen aan den IJssel,Terneuzen,0.07332838030052916
Dirksland,Vlaardingen,0.07326951856675633
Reeuwijk,Rozendaal,0.07320381676571429
Maassluis,Weert,0.07317157419373242
Diemen,Wieringermeer,0.07315275815153642
Alphen-Chaam,Eindhoven,0.07311670952249558
Kerkrade,Weert,0.07308604356459186
Krimpen aan den IJssel,Oldebroek,0.07307940759182105
Sliedrecht,Venray,0.07304491725339031
Gouda,Zundert,0.07303417360449126
Boarnsterhim,Rotterdam,0.07296109643273471
Drechterland,Zandvoort,0.07282556097821226
Eindhoven,Tubbergen,0.07280837828750672
Vlieland,Wymbritseradiel,0.07279412086010861
Bladel,Diemen,0.07271842695534962
Opsterland,Rotterdam,0.072681710352622
Huizen,Woudenberg,0.0726055804096239
Heemstede,Nederweert,0.07258800921466234
Krimpen aan den IJssel,Losser,0.07250043004432713
Hoorn,Slochteren,0.07250029140412445
Leiden,Son en Breugel,0.07239970254054214
Alblasserdam,Barneveld,0.0723667497767116
Bladel,Hoorn,0.07236051588237491
Baarle-Nassau,Schiedam,0.07235887654379088
Borger-Odoorn,Hoorn,0.07235036641609123
Graafstroom,Rotterdam,0.07233549154421376
Huizen,Reusel-De Mierden,0.07224916421018716
Diemen,Hof van Twente,0.0722491273835787
Leeuwarderadeel,Vlaardingen,0.07224840663892584
Leudal,Oegstgeest,0.07221792666966309
Someren,Spijkenisse,0.07220176747249625
Delfzijl,Vlieland,0.07216878181700993
Amsterdam,Hardenberg,0.0721039371225191
Coevorden,Vlaardingen,0.07209626701699612
Eindhoven,Franekeradeel,0.07209382688784298
Rijnwoude,Rozendaal,0.07209116661905274
Franekeradeel,Huizen,0.07206541234402944
Eersel,Hoorn,0.07203756957849654
Vlaardingen,Zederik,0.07203020162493154
Papendrecht,West Maas en Waal,0.07197237481924457
Krimpen aan den IJssel,Uden,0.07190364922712288
Bussum,Son en Breugel,0.07188278608554327
Capelle aan den IJssel,Loenen,0.0718694685457135
Rotterdam,Zuidhorn,0.07185214302909002
Achtkarspelen,Amsterdam,0.07162019563308551
Landerd,Papendrecht,0.0715848595352228
Franekeradeel,Purmerend,0.07156950601231714
Capelle aan den IJssel,Geldermalsen,0.07155790777588282
Purmerend,Woudenberg,0.07155675849349617
Rotterdam,Texel,0.07151563028994058
Bergambacht,Capelle aan den IJssel,0.07150757750863065
Medemblik,Rozendaal,0.07145269056452885
Purmerend,Reusel-De Mierden,0.07145120208247811
Staphorst,Vlieland,0.07140895603631597
Abcoude,Krimpen aan den IJssel,0.0713749385093522
Eindhoven,Reusel-De Mierden,0.07128572220696279
Lochem,Vlaardingen,0.0712773837256485
Dalfsen,Rotterdam,0.07125053520525129
Bronckhorst,Rotterdam,0.07122698911778522
Alblasserdam,Weert,0.07122397776998181
Hoorn,Littenseradiel,0.07121188125131271
Borsele,Vlaardingen,0.0711837823531886
Overbetuwe,Rozendaal,0.0711541205244077
Bussum,Tynaarlo,0.07108537798855367
Olst-Wijhe,Vlieland,0.07106945581867594
Buren,Leiden,0.07102688567019917
Leudal,Nieuwegein,0.07100481305880656
Almere,Barneveld,0.07098247879350482
Loenen,Zandvoort,0.07085647748547
Hoorn,Loppersum,0.07081790288565105
Capelle aan den IJssel,Graft-De Rijp,0.07079904175369803
Bronckhorst,Vlieland,0.0707707914416743
Eemnes,Rozendaal,0.07074985108096937
Bergambacht,Zandvoort,0.07072511107235359
Aa en Hunze,Vlieland,0.07071742004457997
Amsterdam,Sint-Oedenrode,0.07071439154852435
Asten,Oegstgeest,0.07064750484641724
Lochem,Vlieland,0.07062474683087122
Urk,Vlieland,0.07054245763258563
Beverwijk,Leudal,0.07052276284857488
Hoorn,Ommen,0.07047608247025576
Gouda,Grootegast,0.07046446301326212
Epe,Krimpen aan den IJssel,0.0704586798671385
Diemen,Heeze-Leende,0.07044750229998062
Bernheze,Zoetermeer,0.07041512765873836
Ameland,Vlaardingen,0.07041386684395225
Geldermalsen,Zandvoort,0.07037723391510377
Gouda,Ooststellingwerf,0.07036087676961968
Graft-De Rijp,Zandvoort,0.07029903865030081
Beemster,Rotterdam,0.07026999398565105
Steenbergen,Vlaardingen,0.07022790112082027
Hendrik-Ido-Ambacht,Leudal,0.07017528321211393
Koggenland,Krimpen aan den IJssel,0.0701698872842673
Giessenlanden,Leiden,0.07012900507593214
Ede,Leiden,0.06998994713390232
Krimpen aan den IJssel,Opmeer,0.06998051133390346
Capelle aan den IJssel,Heerenveen,0.06996474179263194
Alkmaar,Boxmeer,0.0699085078309405
Boekel,Oegstgeest,0.06988693936502144
Oost Gelre,Papendrecht,0.06984998599046921
Alkmaar,Peel en Maas,0.06976367952754288
Asten,Nieuwegein,0.06973153083362894
Drimmelen,Krimpen aan den IJssel,0.06971605538260962
Gouda,Vlagtwedde,0.06965057823291478
Krimpen aan den IJssel,Son en Breugel,0.06963123758086341
Gouda,Putten,0.06962827249243606
Alkmaar,Deurne,0.06961225678403284
Leiden,Voorst,0.06960817011299027
Raalte,Vlaardingen,0.06957773762129452
Rozendaal,Zoeterwoude,0.0695011677908492
De Marne,Vlieland,0.06936083292273502
Haaren,Leiden,0.06933489310537301
Almere,Weert,0.06930958112411642
Bernheze,Hilversum,0.06929929375461674
Hof van Twente,Hoorn,0.06916408955439865
Krimpen aan den IJssel,Twenterand,0.06910121429386747
Bussum,Woudrichem,0.06908963515291726
Asten,Hendrik-Ido-Ambacht,0.06907177727096578
Leiden,Strijen,0.06905535237175865
Haaksbergen,Krimpen aan den IJssel,0.06904905549775704
Heeze-Leende,Hoorn,0.06904513746627151
Vlieland,Weststellingwerf,0.0690318247288356
Kaag en Braassem,Rozendaal,0.0688322595826586
Diemen,West Maas en Waal,0.06882422093136531
Dalfsen,Vlieland,0.06877518317389728
Capelle aan den IJssel,Veghel,0.06869273265841415
Leeuwarderadeel,Vlieland,0.06862397840506063
Nederweert,Spijkenisse,0.06858923129890053
Olst-Wijhe,Vlaardingen,0.06858051528306387
Harenkarspel,Krimpen aan den IJssel,0.06855364680999385
Capelle aan den IJssel,Uden,0.0685446302003576
Eemsmond,Gouda,0.06852630734251311
Gouda,Noordoostpolder,0.06850709335673454
Eindhoven,Mill en Sint Hubert,0.06850285914541034
Bussum,Ede,0.06849419274368927
Vlaardingen,Winsum,0.06841473686372436
Alkmaar,Lith,0.06838257146970649
Boekel,Nieuwegein,0.06836933551704875
Asten,Beverwijk,0.06833261830708696
Heerenveen,Zandvoort,0.06832236350418365
Kollumerland en Nieuwkruisland,Vlaardingen,0.06830122068383818
Vlaardingen,Vlist,0.06830077844727792
Achtkarspelen,Papendrecht,0.06830036793340295
Rozendaal,Rucphen,0.06824737649926946
Hilvarenbeek,Vlaardingen,0.0681991113153536
Gouda,Sluis,0.06819856020169
Eemsmond,Vlieland,0.06812596423877272
Boekel,Hendrik-Ido-Ambacht,0.06811870781753636
Dinkelland,Vlaardingen,0.06811360756330563
Andijk,Capelle aan den IJssel,0.06809131113474023
Bussum,Wierden,0.06806796543555757
Dronten,Vlieland,0.06805732385957894
Aalburg,Krimpen aan den IJssel,0.06797923451718588
Beverwijk,Boekel,0.06797318188624517
Diemen,Landerd,0.06795928254941988
Bladel,Gouda,0.0679146484398974
Uden,Zandvoort,0.06789041316225741
Maasdonk,Rotterdam,0.06787539820893998
Hilvarenbeek,Vlieland,0.06786723050322598
Oldenzaal,Someren,0.0678221885318956
Mill en Sint Hubert,Schiedam,0.0678202672023814
Someren,Veenendaal,0.06779636834357958
Delft,Renswoude,0.0677854600478092
Rotterdam,Staphorst,0.06767299709453481
Rotterdam,Schiermonnikoog,0.06766716303987914
Son en Breugel,Zandvoort,0.06758910445870542
Alkmaar,Bergeijk,0.06757978676359412
Dronten,Rotterdam,0.06756049859166631
Vlaardingen,Westerveld,0.06754341701051333
Veghel,Zandvoort,0.0675028350494291
Montferland,Rozendaal,0.06748094964913695
Brunssum,Gemert-Bakel,0.06748080042959163
Weert,Zeist,0.06745300518567925
Capelle aan den IJssel,Terneuzen,0.06739952949419774
Sluis,Vlieland,0.0673888628642319
Brunssum,Renswoude,0.06735303735826932
Brunssum,Neder-Betuwe,0.06731345686812289
Heerde,Rozendaal,0.06727144761679285
Bussum,Dantumadiel,0.06725986990875042
Delft,Neder-Betuwe,0.06723777736796487
Krimpen aan den IJssel,Winterswijk,0.06723739963126937
Horst aan de Maas,Leiden,0.06716335720888181
Schermer,Vlieland,0.06715415225155694
Bussum,Gulpen-Wittem,0.0671488371187205
Kerkrade,Scherpenzeel,0.06710063778651836
Dongeradeel,Vlaardingen,0.06696116012990332
Papendrecht,Sint-Oedenrode,0.06694709011951594
Eersel,Gouda,0.0669222237227095
Delft,Gemert-Bakel,0.06685969804419639
De Wolden,Papendrecht,0.06682723464782259
Hoorn,West Maas en Waal,0.06680154503026878
Ten Boer,Vlaardingen,0.06678781493942651
Andijk,Zandvoort,0.06675847793655078
Hoorn,Wieringermeer,0.06674767115086415
Aa en Hunze,Rotterdam,0.0667395601643403
Barneveld,Zeist,0.06673515473666816
Alkmaar,Oirschot,0.06664919977001993
Diemen,Oost Gelre,0.06656115890927317
Vlieland,Zeewolde,0.06655271928207196
Maassluis,Scherpenzeel,0.06653231098190225
Hoorn,Landerd,0.06651673190788532
Baarle-Nassau,Huizen,0.0664619647033424
Gouda,Zeewolde,0.06642144506721631
Amsterdam,Lith,0.06634110634029727
Velsen,Weert,0.0663309303846186
Alkmaar,Alphen-Chaam,0.06632342288763739
Vlagtwedde,Vlieland,0.06631095761002924
Brummen,Rozendaal,0.06629708664967972
Horst aan de Maas,Vlieland,0.06626461553211324
Epe,Zandvoort,0.06625645228214043
Gouda,Schermer,0.06623556694700589
Baarle-Nassau,Purmerend,0.06616414744407113
Nijefurd,Papendrecht,0.06611828050376617
Bussum,Noordenveld,0.06607986594339323
Rotterdam,Weststellingwerf,0.06603639740559324
Capelle aan den IJssel,Losser,0.06600851269975547
Leiden,Oudewater,0.06598117787459021
Leiden,Lingewaal,0.06595223729168549
Leiden,Tytsjerksteradiel,0.06595183205074191
Capelle aan den IJssel,Son en Breugel,0.06590914742498358
Capelle aan den IJssel,Oldebroek,0.06586105771266464
Littenseradiel,Vlieland,0.06583853987396694
Menterwolde,Vlieland,0.06580005905047934
Opsterland,Vlaardingen,0.06577079761108955
