gemeente,gemeente,0
Appingedam,Diemen,0.22901326251580947
Onderbanken,Venray,0.22898286333433282
Barneveld,Voerendaal,0.22888522907347633
Gouda,Landsmeer,0.22883935828964988
Edam-Volendam,Son en Breugel,0.22881217175736837
Papendrecht,Simpelveld,0.2287894502142514
Dirksland,Zoetermeer,0.22873902508507138
Someren,Wijchen,0.2287212532532198
Achtkarspelen,Sliedrecht,0.2286984990130321
Gulpen-Wittem,Scherpenzeel,0.22867598698513314
Haarlem,Oude IJsselstreek,0.22866068746595966
Lansingerland,Vlieland,0.22864606328111203
Giessenlanden,Scherpenzeel,0.22860545396793294
Oudewater,Zoetermeer,0.22853003896520022
Amsterdam,Westvoorne,0.22850141204240917
Leek,Zwijndrecht,0.2284260062581779
Landsmeer,Venray,0.22838928103181796
Doesburg,Urk,0.22838575406497008
Alphen-Chaam,Spijkenisse,0.22837252978857267
Heemstede,Rucphen,0.22830590077157745
Leiden,Utrechtse Heuvelrug,0.22826843718413012
Vlagtwedde,Zeist,0.22824354084792067
Brunssum,Goedereede,0.22823841189081182
Assen,Rozendaal,0.22821893760265896
Breda,Neder-Betuwe,0.2281969508372446
Cuijk,Nijmegen,0.2281915420852239
Nuth,Weert,0.22812827503097785
Bernheze,Teylingen,0.228107773997139
Leeuwarden,Urk,0.22805840715589126
Graft-De Rijp,Haarlem,0.22802490125960592
Geertruidenberg,Zeist,0.22798202553326605
Nieuwkoop,Urk,0.22796612896225654
Aalsmeer,Woudenberg,0.227957965134178
Alblasserdam,Schiermonnikoog,0.22792421363917134
Cranendonck,Purmerend,0.22779266073058785
Geldermalsen,Haarlem,0.22776948660883758
Papendrecht,Wijk bij Duurstede,0.2277598127647867
Noordwijkerhout,Venray,0.2277274029188964
Huizen,Lelystad,0.22771841463888468
Drechterland,Haarlem,0.22771024132711554
Haarlem,Oisterwijk,0.22768189383206985
Giessenlanden,Hilversum,0.22764677295728727
Alphen-Chaam,Sliedrecht,0.22763302506181793
Capelle aan den IJssel,Muiden,0.22763241130721393
Dantumadiel,Nieuwegein,0.22763134475363153
West Maas en Waal,Zeist,0.2275843825901756
Oud-Beijerland,Urk,0.22756213462904376
Huizen,Rijssen-Holten,0.22755912447566054
Oostflakkee,Zoetermeer,0.22755519748713313
Castricum,Urk,0.22755185216553211
Goirle,Oegstgeest,0.22754571525660267
Oldambt,Zoetermeer,0.22754312026025353
Best,Nuth,0.2275335746405623
Katwijk,Menterwolde,0.22745716610061123
Blaricum,Urk,0.22740793296238854
Den Helder,Urk,0.2273954125205134
Vaals,Venray,0.2273610638009806
Alblasserdam,Wierden,0.22735333770224841
Bodegraven-Reeuwijk,Hendrik-Ido-Ambacht,0.22735195572523284
Brunssum,Pekela,0.22734777057502395
Schiedam,Voerendaal,0.22731906123009277
Hilversum,Lingewaal,0.22730422916004456
Nieuw-Lekkerland,Venray,0.22729991640546812
Aalten,Hilversum,0.22728491775829335
Groesbeek,Veenendaal,0.22725621164838347
Haaksbergen,Oegstgeest,0.22722497715543782
Heumen,Krimpen aan den IJssel,0.2272050291473239
Maasgouw,Weert,0.22715349007547725
Ouder-Amstel,Venray,0.22714918772172582
Beverwijk,Waterland,0.22714520055522947
Huizen,Westvoorne,0.22713741762260448
Harenkarspel,Oegstgeest,0.2271090390596541
Naarden,Son en Breugel,0.2271061739138626
Krimpen aan den IJssel,Uitgeest,0.2271060463475683
Leiden,Oss,0.2270863522861111
De Ronde Venen,Eindhoven,0.22707222925251255
Dalfsen,Zeist,0.22700313232111774
Oegstgeest,Terneuzen,0.2269667300916638
Hilversum,Oldebroek,0.22696382324612302
Katwijk,Twenterand,0.22695730933564426
Nieuwegein,Tynaarlo,0.22691895380522187
Oostzaan,Urk,0.22691770101028932
Blaricum,Ede,0.22689723337340953
Den Helder,Ede,0.22684250478683277
Rozendaal,Valkenswaard,0.22681627357594583
Culemborg,Urk,0.22679525473702453
Aa en Hunze,Katwijk,0.22677498632013393
Beesel,Bussum,0.22670274114789518
Slochteren,Zeist,0.226698727065969
Hoorn,Nuth,0.22668755191882684
Twenterand,Velsen,0.2266057931386173
Nijmegen,Rhenen,0.22655629632074176
Brunssum,Cromstrijen,0.22651692493845982
Heusden,Krimpen aan den IJssel,0.22650624837337044
Loon op Zand,Oldenzaal,0.22650562985048192
Urk,Wassenaar,0.22647620618240258
Haarlem,Heerde,0.22646500693798727
Ameland,Zoetermeer,0.22645058787604713
Haren,Nijmegen,0.2264127855772822
Elburg,Hendrik-Ido-Ambacht,0.2263940666829855
Haarlemmerliede en Spaarnwoude,Heemstede,0.22638828507634615
Katwijk,Zeewolde,0.22637858633755523
Goedereede,Heerlen,0.22636340050955248
Menterwolde,Velsen,0.22634287388307267
Amstelveen,Woudenberg,0.2263406198305956
Gulpen-Wittem,Nieuwegein,0.22632958361126312
Deurne,Maastricht,0.2263249791439232
Alblasserdam,Noord-Beveland,0.22632204791728902
Heemstede,Voerendaal,0.22630703280377693
Bunschoten,Gouda,0.22626018235247702
Haarlemmerliede en Spaarnwoude,Purmerend,0.2262592076755107
Oldenzaal,Uden,0.2262224453189259
Mook en Middelaar,Venray,0.22621836209582227
Nederweert,Valkenburg aan de Geul,0.22621789434927936
Beverwijk,Hellendoorn,0.22617914887556287
Bussum,Heusden,0.2261767030880975
Ede,Naarden,0.22614432089857256
Alphen aan den Rijn,Urk,0.22614158537073084
Zederik,Zoetermeer,0.22609394138762426
Heerlen,Pekela,0.2260651089221778
Baarn,Urk,0.22601384703221666
Bussum,Uitgeest,0.2259509582044593
Stede Broec,Urk,0.2259443239505156
Diemen,Westvoorne,0.22587131672141172
Nijkerk,Ridderkerk,0.22586848248492164
Nederlek,Vlaardingen,0.2258634240428638
Diemen,Rijssen-Holten,0.2258160801801807
Wijchen,Zandvoort,0.22581323027220998
Bussum,Deventer,0.22580215032458717
Druten,Heemstede,0.2257771852508511
Halderberge,Hendrik-Ido-Ambacht,0.2257744927813693
Oegstgeest,Zwartewaterland,0.22575680189559677
Rozendaal,Weesp,0.22575261686951
Peel en Maas,Ridderkerk,0.22570696562566792
Someren,Westerveld,0.22568609368910178
Schinnen,Venray,0.22562057757049073
Heerlen,Hollands Kroon,0.22561615783570718
Stadskanaal,Zoetermeer,0.22561085853323118
Liesveld,Nieuwegein,0.22560335985674188
Someren,Stichtse Vecht,0.22555553237468942
Aa en Hunze,Velsen,0.2255520873319014
Katwijk,Noordoostpolder,0.2255481229112383
Katwijk,Schermer,0.22548922161372073
Heerenveen,Zoetermeer,0.22546641191032055
Katwijk,Leeuwarderadeel,0.22546215160514038
Castricum,Vlieland,0.22545545330469424
Hardinxveld-Giessendam,Urk,0.22544833089372865
Alkmaar,Cranendonck,0.2253850059007358
Bernheze,Hellevoetsluis,0.22534003709694267
Bloemendaal,Urk,0.22532809868415596
Hilversum,Strijen,0.22531558090192172
Boekel,Leidschendam-Voorburg,0.22530117063866317
Den Helder,Son en Breugel,0.22524368471240738
Beverwijk,Montfoort,0.22524052153417598
Velsen,Zeewolde,0.2252156058021399
Coevorden,Zoetermeer,0.22519893705496313
Beverwijk,Echt-Susteren,0.22518779452447948
De Marne,Katwijk,0.22517977771348852
Alblasserdam,Woudrichem,0.2251679274859781
Beverwijk,Emmen,0.22515934089150824
Best,Graafstroom,0.22509711198507226
Almere,Zundert,0.2250963576181283
Hilversum,Voorst,0.22509039960856847
Delft,Druten,0.22508329611583053
Borsele,Zoetermeer,0.22507996639728114
Hilvarenbeek,Katwijk,0.22507275929942488
Eersel,Westervoort,0.22498976409303245
Katwijk,Sluis,0.22496554676170136
Veere,Zoetermeer,0.22489982764116556
Cromstrijen,Heerlen,0.22487884667468125
Alblasserdam,Olst-Wijhe,0.22487223851069477
Alblasserdam,Staphorst,0.22483857055907525
Leeuwarderadeel,Velsen,0.22476826049570753
Muiden,Venray,0.2247464550878507
Almere,Maasdonk,0.22472258874437845
Bergen (L.),Nieuwegein,0.22472132923355467
Haarlem,Koggenland,0.22472104834598314
Amsterdam,Rijssen-Holten,0.224711074304035
Purmerend,Voerendaal,0.22469894720121622
Brummen,Veenendaal,0.22468502745660834
Boskoop,Urk,0.22466261156148243
Vianen,Zandvoort,0.22465644341775745
Appingedam,Papendrecht,0.22458696493952282
Maassluis,Veghel,0.22457894160895833
Heerlen,Tholen,0.22457673107837223
Deurne,Ridderkerk,0.224561480282833
Dordrecht,Renswoude,0.22454823438381663
Drimmelen,Hilversum,0.22454060229210582
Best,De Marne,0.2245168257640546
Best,Zaanstad,0.22445243397959078
Moerdijk,Nieuwegein,0.22443481103446422
Best,Boarnsterhim,0.2244312167303549
Brunssum,Oude IJsselstreek,0.22436098140315316
Geertruidenberg,Velsen,0.2243166153663372
Haaren,Zoetermeer,0.22427095395111984
Nederlek,Rotterdam,0.2242513943147791
Barneveld,Heumen,0.22423369983239372
Bernheze,Waalre,0.22417470893746871
Hilvarenbeek,Velsen,0.2241710328112901
Noordoostpolder,Velsen,0.2241697632287691
Reimerswaal,Zoetermeer,0.22412325055756793
Urk,Vlissingen,0.22406892217220334
Steenbergen,Zoetermeer,0.22405542426173877
Beesel,Krimpen aan den IJssel,0.2240462214428546
Laarbeek,Velsen,0.22404107230428452
Harlingen,Leiden,0.22403996392459413
Hulst,Zoetermeer,0.22401432087386758
Schermer,Velsen,0.2239662915579708
Brunssum,Heerde,0.22395166548158318
Bussum,Utrechtse Heuvelrug,0.22394859489501062
Bernisse,Oegstgeest,0.22388546531735676
Katwijk,Laarbeek,0.2238667216125171
Sluis,Velsen,0.22385237108503345
Scherpenzeel,Wijdemeren,0.22381471942329276
De Marne,Velsen,0.22376516848928238
Brunssum,Goirle,0.22372843892083286
Bergambacht,Beverwijk,0.2237239755992315
Bussum,Ouder-Amstel,0.22364728056467925
Leiden,Noordwijkerhout,0.22361762901894527
Urk,Waalwijk,0.22361689880900584
Ferwerderadiel,Maassluis,0.22359012480404716
Buren,Hilversum,0.2235632189728184
Schouwen-Duiveland,Weert,0.22349262275946058
Bodegraven-Reeuwijk,Someren,0.2234750469036104
Maassluis,Ommen,0.22346222075273756
Beverwijk,Werkendam,0.22341227638159283
Oegstgeest,Winterswijk,0.22340683657729465
Brielle,Venray,0.22338375174908714
Haarlem,Losser,0.2233816884413321
Baarn,Ede,0.22335978811490512
Alkmaar,Haarlemmerliede en Spaarnwoude,0.22335671940521817
Eindhoven,Elburg,0.22328927962777964
Delfzijl,Katwijk,0.22322986112023302
Brunssum,Geldermalsen,0.22321465294247414
Westerveld,Zoetermeer,0.22318388802489758
Sint-Oedenrode,Westervoort,0.22315925907218154
Gemert-Bakel,Harderwijk,0.22314989755574835
Bunnik,Delft,0.22313273167226924
Hilversum,Schouwen-Duiveland,0.22311353991568889
Hattem,Zeist,0.22308803260786583
Krimpen aan den IJssel,Oss,0.22305528811305886
Krimpen aan den IJssel,Utrechtse Heuvelrug,0.2230453405812238
Heerde,Veenendaal,0.2230096772760889
Heerlen,Schermer,0.2229868711692698
Brunssum,Graft-De Rijp,0.22296856560046288
Nijmegen,Smallingerland,0.22291336594637332
's-Hertogenbosch,Venray,0.22283594502339857
Alblasserdam,Laarbeek,0.22283166829886203
Goirle,Heemstede,0.22281870270600168
Amersfoort,Barneveld,0.22280767904963736
Papendrecht,Rijssen-Holten,0.2228057200998354
Heumen,Zandvoort,0.22279547114535989
Asten,Voorschoten,0.22277117793388435
Nieuwegein,Oldebroek,0.22275009140513663
Capelle aan den IJssel,Wijchen,0.22272793065073018
Delfzijl,Velsen,0.22272443691399985
Venray,Waalwijk,0.22272377891640285
Sliedrecht,Uden,0.2227148981599518
Bussum,Oss,0.22271199566957628
Alblasserdam,Hilvarenbeek,0.22269809577169833
Lemsterland,Scherpenzeel,0.22269477739424845
Scherpenzeel,Soest,0.2226748682681801
Purmerend,Wormerland,0.2226649000455399
Goes,Hendrik-Ido-Ambacht,0.22265794694597538
Geertruidenberg,Katwijk,0.22262326533392188
Haarlem,Woensdrecht,0.22259597833052971
De Ronde Venen,Nijmegen,0.22259230251006626
Hollands Kroon,Zoetermeer,0.2225854193824964
Best,Dirksland,0.2225705938563992
Brunssum,Drechterland,0.22252321554206397
Eemsmond,Zeist,0.22246262468234132
Lelystad,Papendrecht,0.22244485719045537
Gennep,Zwijndrecht,0.22243820000273043
Bellingwedde,Kerkrade,0.22243260470238374
Hoogeveen,Huizen,0.22238586076391909
Huizen,Rhenen,0.2223153311024551
Baarn,Son en Breugel,0.22231494410624117
Gorinchem,Woudenberg,0.22230951349323194
Winsum,Zoetermeer,0.222262489262579
Katwijk,Raalte,0.22226201191087153
Oostflakkee,Scherpenzeel,0.2222182598164749
Barneveld,Montfoort,0.22221645610511725
Tytsjerksteradiel,Zoetermeer,0.22219886835681524
Aalten,Nieuwegein,0.22218278661260218
Barendrecht,Bellingwedde,0.22217381291225327
Binnenmaas,Hendrik-Ido-Ambacht,0.2221549373982788
Loon op Zand,Sliedrecht,0.22210388649480323
Eindhoven,Halderberge,0.22209491323514102
Beverwijk,Middelharnis,0.2220809933933699
Alkmaar,Voerendaal,0.22207727000715732
Deventer,Krimpen aan den IJssel,0.22206878891096163
Ten Boer,Zoetermeer,0.2220148456296391
Kollumerland en Nieuwkruisland,Zoetermeer,0.22199286821712166
Gilze en Rijen,Oegstgeest,0.22197129141928712
Delft,Medemblik,0.22196213799904846
Alblasserdam,Dronten,0.22188329072852792
Bedum,Hilversum,0.22187204876801042
Dinkelland,Zoetermeer,0.22187131731872192
Alblasserdam,Weststellingwerf,0.22185222488364745
Hilversum,Menameradiel,0.22178654767610984
Bodegraven-Reeuwijk,Eindhoven,0.2217743041102783
Spijkenisse,Uden,0.22172914862381904
Boekel,Noordwijk,0.2217108602125086
Oirschot,Oldenzaal,0.22170643779698745
Epe,Zwijndrecht,0.2216875576277124
Grave,Oegstgeest,0.221681120225001
Urk,Winsum,0.22167859581145116
Graft-De Rijp,Heerlen,0.22166785661130614
Papendrecht,Westvoorne,0.22160288031506573
Best,Haarlemmermeer,0.22156745878272383
Veenendaal,Woensdrecht,0.22155497441253025
Schiedam,Wormerland,0.22152424145956026
Graafstroom,Zoetermeer,0.22151155081482532
Delft,Rijnwoude,0.221473281796579
Barneveld,Nederlek,0.22143151156334256
Katwijk,Littenseradiel,0.22141736188431577
Gouda,Woerden,0.22140546158913538
Beesel,Zandvoort,0.2214029993718417
Heerlen,Sluis,0.22138785817560494
Hoorn,Onderbanken,0.22137122751502838
Opsterland,Zoetermeer,0.2213522811030434
Renswoude,Uithoorn,0.22134502061891606
Losser,Scherpenzeel,0.22126734766377704
Arnhem,Boekel,0.22122805148368171
Raalte,Velsen,0.22121867779890728
Alblasserdam,Geertruidenberg,0.2211957847238792
Beverwijk,Goedereede,0.22118007636902165
Diemen,Hoogeveen,0.2211607555850922
Alblasserdam,Twenterand,0.22115449493529024
Eijsden-Margraten,Weert,0.22112839356190958
Loon op Zand,Spijkenisse,0.22112281373136133
Heemstede,Wormerland,0.22111207939756566
Barneveld,Liesveld,0.22110860152256342
Amsterdam,Hoogeveen,0.22109316560668366
Boxmeer,Leiderdorp,0.22108983328007553
Breda,Urk,0.22103470288177354
Oosterhout,Rozendaal,0.22101341365687677
Groesbeek,Zoetermeer,0.2209950225169984
Vlaardingen,Zevenaar,0.22098115056110434
Meerssen,Venray,0.22094285531710725
Amsterdam,Haren,0.22080694650132576
Boarnsterhim,Zoetermeer,0.22079935030670111
Haarlem,Opmeer,0.22078496667370073
Aalburg,Haarlem,0.22068733276866584
Amsterdam,Cuijk,0.22066970617592455
De Wolden,Zwijndrecht,0.22060706530823376
Schiedam,Ubbergen,0.22054136149925427
Drimmelen,Nieuwegein,0.22051377294858832
Hardenberg,Zwijndrecht,0.22050213042141165
Nieuwkoop,Schiedam,0.2204711431374143
Meerssen,Urk,0.22041984238279994
Kerkrade,Midden-Drenthe,0.2204059289206893
Barneveld,Brummen,0.22034658291929896
Vlist,Zoetermeer,0.22031828819185187
Berkelland,Zoetermeer,0.2203089004386207
Utrechtse Heuvelrug,Zandvoort,0.22029722432183677
Heusden,Zandvoort,0.22027869343804443
Lingewaal,Nieuwegein,0.22025897856016113
Oude IJsselstreek,Veenendaal,0.22024563986456436
Aalburg,Barneveld,0.2202418255341833
Hilversum,Tholen,0.22020968618683748
Valkenburg aan de Geul,Vlaardingen,0.22020246323378248
Barendrecht,Midden-Drenthe,0.2201486941473867
De Marne,Someren,0.22013217081603254
Krimpen aan den IJssel,Ouder-Amstel,0.22010938642447717
Barneveld,Kaag en Braassem,0.22007247602133848
Hilversum,Zeevang,0.2200080378641972
Barneveld,Middelharnis,0.21995100292991268
Beverwijk,Oisterwijk,0.21989445961164691
Littenseradiel,Velsen,0.21986145798362305
Barneveld,Koggenland,0.21985152683292644
Harderwijk,Leudal,0.21983131993691188
Rucphen,Schiedam,0.2198032912594145
Putten,Westervoort,0.21980141709050105
Brunssum,Losser,0.21971688249707774
Barneveld,Zwartewaterland,0.21971433613680943
Amsterdam,Sint-Michielsgestel,0.21970504285594797
Huizen,Sint-Michielsgestel,0.2196982001073031
Hilversum,Neerijnen,0.21967276755932905
Amersfoort,Venray,0.2196631375723012
Barneveld,Bergambacht,0.21962242973143822
Beverwijk,Pekela,0.21960453418134734
Boxmeer,Maastricht,0.2195577367821163
Barneveld,Zeevang,0.21955557778047144
Rotterdam,Valkenburg aan de Geul,0.21954952259973706
Giessenlanden,Nieuwegein,0.21954811006219227
Papendrecht,Rhenen,0.21954694727574775
Barneveld,Ubbergen,0.2194843231751254
Alblasserdam,Menterwolde,0.21946975366474844
Delft,Eijsden-Margraten,0.21943725836536815
Heemskerk,Horst aan de Maas,0.21938097131187778
Harlingen,Krimpen aan den IJssel,0.2193029337151262
Barneveld,Beemster,0.2192937477189351
Barneveld,Pekela,0.2192576289525005
Brunssum,Koggenland,0.21923138677145548
Barneveld,Midden-Delfland,0.21920575845511003
Barneveld,Waterland,0.21917835574176142
Barneveld,Ouderkerk,0.2191749819367641
Urk,Weesp,0.21916250656296737
Uitgeest,Zandvoort,0.2191503644331494
Barneveld,Graft-De Rijp,0.21913362128098648
Barneveld,Texel,0.2191261702941092
Heemstede,Nieuwkoop,0.21911793365810509
Barneveld,Zijpe,0.21911470373332506
Hoorn,Wijk bij Duurstede,0.21911282215566674
De Ronde Venen,Someren,0.2190975721781536
Barneveld,Medemblik,0.21908006534266528
Graafstroom,Someren,0.21906821014365474
Leerdam,Leiden,0.21905284348063284
Capelle aan den IJssel,Vianen,0.2190479861083103
Beemster,Zoetermeer,0.21903505781677482
Katwijk,West Maas en Waal,0.2189886105429157
Cuijk,Huizen,0.21898187563336047
Barneveld,Strijen,0.2189612460393918
Terschelling,Veenendaal,0.218957202351333
Hilversum,Steenwijkerland,0.21893755449552585
Barneveld,Korendijk,0.21891825509827928
Barneveld,Goedereede,0.2189006080688349
Urk,Voorschoten,0.2188981015985646
Ooststellingwerf,Zeist,0.21889256731586482
Barneveld,Cromstrijen,0.21887746235942293
Barneveld,Noord-Beveland,0.21883953429485334
Barneveld,Rijnwaarden,0.21880872836986384
Binnenmaas,Eindhoven,0.21879804251988574
Katwijk,Vlagtwedde,0.21878648693151065
Ameland,Barneveld,0.2187825094835054
Diemen,Rhenen,0.2187524325337341
Barneveld,Eemnes,0.2187376312621945
Landsmeer,Vlaardingen,0.21864713202951885
Texel,Zoetermeer,0.21862820271962333
Weert,Zoeterwoude,0.21861226366026776
Brunssum,Woensdrecht,0.21860595284175063
Purmerend,Rucphen,0.21860190408546062
Hoorn,Simpelveld,0.21860119085047922
Heerlen,Koggenland,0.2185967293037921
Bernheze,Westland,0.21858825967863313
Barneveld,Wormerland,0.21857992564054077
Heemstede,Rijnwoude,0.21853102377510988
Rotterdam,Zevenaar,0.21851752696559032
Bernheze,Leeuwarden,0.21848883437193045
Lochem,Zoetermeer,0.2184652013192185
Zoetermeer,Zuidhorn,0.2184492337304182
Gouda,Nuth,0.21843884916831394
Heerlen,Lemsterland,0.2184268607009563
Barneveld,Schijndel,0.2184186977956223
Hattem,Velsen,0.21841824611127839
Boarnsterhim,Someren,0.21841149001191096
Gemert-Bakel,Voorschoten,0.21841084436588934
Delft,Montferland,0.21832070372898102
Cuijk,Diemen,0.2182760808121363
Landsmeer,Rotterdam,0.2182695820832823
Bernheze,Wassenaar,0.2182671036261695
Cranendonck,Hendrik-Ido-Ambacht,0.21826221573186638
Hilversum,Marum,0.21825434508528357
Beverwijk,Cromstrijen,0.21816798338486804
Alkmaar,Wormerland,0.2181609575099281
Velsen,West Maas en Waal,0.21815012476380014
Haarlem,Harenkarspel,0.21810735540229273
Barneveld,Haarlemmerliede en Spaarnwoude,0.21809640887794057
Aa en Hunze,Alblasserdam,0.21807888518014265
Alblasserdam,Leeuwarderadeel,0.21805466505078028
Nieuwegein,Voorst,0.21804520694248722
Eindhoven,Goes,0.2180069928161164
Barneveld,Uitgeest,0.2179771964436743
Barneveld,Westvoorne,0.21796903824108152
Nieuwkoop,Purmerend,0.21793414800342834
Diemen,Haren,0.2179296491894673
Hilversum,Lemsterland,0.2179210649083823
Delft,Kaag en Braassem,0.21792079122535365
Dalfsen,Katwijk,0.21792070536354377
Dongeradeel,Zoetermeer,0.2178922183470637
Heemskerk,Heeze-Leende,0.21789189419706353
Goirle,Haarlem,0.2178916224764229
Barneveld,Haren,0.21789079987283053
Alblasserdam,Zeewolde,0.21788626525804383
Mook en Middelaar,Urk,0.21786942975271653
Bussum,Harlingen,0.21784863646319386
Sint Anthonis,Westervoort,0.2178062914698969
Barneveld,Terschelling,0.21778823440694225
Best,Eijsden-Margraten,0.21775996355666488
Hoogeveen,Papendrecht,0.21772533482246267
Loon op Zand,Westervoort,0.21771419774718861
Hilversum,Zijpe,0.21764642057770084
Katwijk,Slochteren,0.21761619499820203
Heemstede,Oisterwijk,0.21756819764817015
Capelle aan den IJssel,Deventer,0.21755597078197828
Almere,Bellingwedde,0.21752737281664106
Barneveld,Meppel,0.2175136945793291
Velsen,Vlagtwedde,0.2174799667494994
Hattem,Katwijk,0.21744868776906198
Borger-Odoorn,Zeist,0.21744610491254232
Brielle,Urk,0.2174178640326073
Veenendaal,Werkendam,0.2173721228627532
Haarlem,Terneuzen,0.21735453810400238
Barneveld,Schiermonnikoog,0.21735392399032175
Haren,Huizen,0.2173482079013802
Achtkarspelen,Westervoort,0.21732895822124806
Venray,Weesp,0.21731676278602371
Montfoort,Veenendaal,0.21730498120229558
Best,Schouwen-Duiveland,0.2172848836373641
Urk,Woerden,0.21727519902806056
Purmerend,Ubbergen,0.21726548273471996
Heemstede,Ubbergen,0.21723455952832807
Dongen,Urk,0.2172263858596103
Diemen,Sint-Michielsgestel,0.2172143520155135
Dantumadiel,Oegstgeest,0.2170483183606133
Buren,Nieuwegein,0.21701188130569754
Alblasserdam,Raalte,0.21699648221781265
Best,Bunschoten,0.21695296251116303
Haaksbergen,Haarlem,0.21694599255570107
Bodegraven-Reeuwijk,Nijmegen,0.21694132901584862
Alblasserdam,Noordoostpolder,0.21692157760538697
Barneveld,Onderbanken,0.2168922471364131
Breda,Son en Breugel,0.21688252391142016
Uithoorn,Urk,0.2168468514771497
Delft,Ouderkerk,0.21677560068482096
Aalsmeer,Urk,0.2167645358629779
Dalfsen,Velsen,0.21673409727878376
Nieuwegein,Strijen,0.21672763512485355
Hilversum,Korendijk,0.21672002143560234
Bloemendaal,Son en Breugel,0.21671670994349274
Amsterdam,De Ronde Venen,0.21671290721098482
Oirschot,Spijkenisse,0.21670684395360723
Gulpen-Wittem,Oegstgeest,0.21670334002434086
Hilversum,Noordenveld,0.21669278547722778
Liesveld,Oegstgeest,0.2166471533977354
Oirschot,Sliedrecht,0.21664517817740223
Barneveld,Landsmeer,0.21660226366595378
Veenendaal,Waterland,0.21659991439514287
Drechterland,Veenendaal,0.21653579351892735
Delft,Midden-Delfland,0.21652377904357809
Alblasserdam,Sluis,0.2164629041663577
Bunnik,Heemstede,0.21645778226036322
Boskoop,Venray,0.21639413818097572
Halderberge,Nijmegen,0.2163884639257404
Veghel,Zeist,0.2163672416984007
Noordwijk,Urk,0.21636581547833375
Appingedam,Hoorn,0.21636578679054444
Alblasserdam,Schermer,0.21636220779757337
Deventer,Zandvoort,0.21631026994447358
Bernisse,Nederweert,0.2162958027896143
Beverwijk,Heerde,0.21629115096813697
Capelle aan den IJssel,Heusden,0.21627116557145393
Oegstgeest,Tynaarlo,0.21622617432221755
Hardinxveld-Giessendam,Venray,0.2162013206154945
Oud-Beijerland,Vlieland,0.21618313678370343
Slochteren,Velsen,0.21616218369070697
Beverwijk,Oude IJsselstreek,0.2161599078490509
Alblasserdam,De Marne,0.2161022792239724
Cranendonck,Eindhoven,0.21607907485402622
Barneveld,Ouder-Amstel,0.21598672925557655
Capelle aan den IJssel,Heumen,0.21598623449324444
Oss,Zandvoort,0.21597331117404533
Amsterdam,Rhenen,0.2159004823142871
Haarlem,Zwartewaterland,0.21590001659550426
Elburg,Nijmegen,0.2158905088091754
Grootegast,Zeist,0.21588935960472572
Barneveld,Simpelveld,0.215837095528665
Haarlemmerliede en Spaarnwoude,Hendrik-Ido-Ambacht,0.21583510942246492
Delft,Eemnes,0.2158219470089065
Alblasserdam,Delfzijl,0.2158186295540321
Bronckhorst,Zoetermeer,0.21581264548983506
Urk,Zuidplas,0.21577786192153647
Barneveld,Noordwijkerhout,0.21577378661744043
Alkmaar,Rucphen,0.21576157529474063
Lopik,Zoetermeer,0.21574849573918786
Barneveld,Vaals,0.21563758148903642
Uitgeest,Urk,0.21563409784997067
Leidschendam-Voorburg,Renswoude,0.21563030315159057
Barneveld,Zuidplas,0.2155884017026694
Dirksland,Someren,0.21558449504240856
Franekeradeel,Oldenzaal,0.21555151583345683
Krimpen aan den IJssel,Noordwijkerhout,0.21549802258686937
Beverwijk,Drechterland,0.21547233395228402
Hoorn,Lelystad,0.21540884175691044
Bunschoten,Vlaardingen,0.2154070912652271
Breda,Ede,0.21539548328919159
Barneveld,Dongen,0.2153590114590751
Brunssum,Opmeer,0.21534582365877752
Barneveld,Nieuw-Lekkerland,0.21534082756020434
Bernheze,Hillegom,0.21533990635993913
Stede Broec,Venray,0.21533312416152545
's-Hertogenbosch,Barneveld,0.21529917951334795
Bussum,Noordwijkerhout,0.2152717170610797
Beverwijk,Graft-De Rijp,0.21525652950397384
Almere,Midden-Drenthe,0.21523568099661294
Bergeijk,Leiderdorp,0.21521122561364903
Barneveld,Beesel,0.2151843814736646
Nieuw-Lekkerland,Urk,0.21516602758347145
Alkmaar,Nieuwkoop,0.21516454161356416
Bernheze,Renkum,0.2151546077792902
Maasdonk,Maassluis,0.21514676242650768
Huizen,Smallingerland,0.21512953846083113
Beverwijk,Geldermalsen,0.21512883206641326
Aalburg,Brunssum,0.21512538777911838
Capelle aan den IJssel,Oss,0.2150714407054771
Mill en Sint Hubert,Oldenzaal,0.21504429581532367
Druten,Schiedam,0.21503460198130486
Etten-Leur,Rozendaal,0.2150081252064403
Beesel,Capelle aan den IJssel,0.21499191270843448
Ouder-Amstel,Zandvoort,0.2149421791560799
Groesbeek,Nieuwegein,0.21492307766779847
Best,Zoeterwoude,0.2148902644624411
Culemborg,Vlieland,0.21483794050989388
Nieuwegein,Schouwen-Duiveland,0.2148274227247988
Schijndel,Urk,0.21474381812555246
Alkmaar,Ubbergen,0.21474125373021502
Bernheze,Sittard-Geleen,0.21473641375329566
Bernisse,Heerlen,0.21470094178948393
Loppersum,Zeist,0.21470008300980417
Brunssum,Haaksbergen,0.21469933055838958
Bernisse,Haarlem,0.2146885976474824
Papendrecht,Sint-Michielsgestel,0.21465896211985785
Nederweert,Zwolle,0.21464432002058736
Bedum,Nieuwegein,0.2146254672497277
Son en Breugel,Vlissingen,0.21445936003280047
